Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
Facebook post,2015-02-22 10:38:15,"Kaysnaturals","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",United States,"",https://www.facebook.com/21590124463/posts/10153098821299464,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-02-20 01:20:10,,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/696952800399303/posts/789024827858766,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2015-02-12 00:58:02,,"Differentiation between Celiac Disease, Nonceliac Gluten Sensitivity, and Their Overlapping with...",,"",https://www.facebook.com/1349443553/posts/10206112171387172,"Differentiation between Celiac Disease, Nonceliac Gluten Sensitivity, and Their Overlapping with Crohn&#x2019;s Disease: A Case Series","Case Reports in Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Immunosciences Lab (United States)",2013-01-27,21,https://www.altmetric.com/details/1253968,10.1155/2013/248482,,,http://www.hindawi.com/journals/crii/2013/248482/,25374738,,"",,,,,
Facebook post,2015-02-04 03:34:07,"Berlin Brandenburger Darmtag","Advances in Diagnosis and Management of Celiac Disease - Gastroenterology",,"",https://www.facebook.com/permalink.php?story_fbid=923809010986074&id=409732015727112,"Advances in Diagnosis and Management of Celiac Disease","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Children's Hospital Colorado; Universidad del Salvador; University of Colorado Anschutz Medical Campus",2015-05-01,28,https://www.altmetric.com/details/3303886,10.1053/j.gastro.2015.01.044,,,,25662623,,"",,,,,
Facebook post,2015-02-04 01:15:33,"Berlin Brandenburger Darmtag","Advances in Diagnosis and Management of Celiac Disease - Gastroenterology",,"",https://www.facebook.com/permalink.php?story_fbid=923692884331020&id=409732015727112,"Advances in Diagnosis and Management of Celiac Disease","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Children's Hospital Colorado; Universidad del Salvador; University of Colorado Anschutz Medical Campus",2015-05-01,28,https://www.altmetric.com/details/3303886,10.1053/j.gastro.2015.01.044,,,,25662623,,"",,,,,
Facebook post,2015-01-30 19:06:57,"Dr. Carri Drzyzga - The Functional Medicine Doc","Celiac disease and dermatologic manifestations: many skin clue to u... - PubMed - NCBI",Canada,"",https://www.facebook.com/permalink.php?story_fbid=760161130703698&id=301615173224965,"Celiac Disease and Dermatologic Manifestations: Many Skin Clue to Unfold Gluten-Sensitive Enteropathy","Gastroenterology Research & Practice",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Florence",2012-05-29,40,https://www.altmetric.com/details/777154,10.1155/2012/952753,,,,22693492,PMC3369470,"",,,,,
Facebook post,2015-01-30 00:27:27,"Association for the Advancement of Restorative Medicine (AARM)","Celiac disease and dermatologic manifestations: many skin clue to u... - PubMed - NCBI",United States,"",https://www.facebook.com/permalink.php?story_fbid=797423863639361&id=143929915655429,"Celiac Disease and Dermatologic Manifestations: Many Skin Clue to Unfold Gluten-Sensitive Enteropathy","Gastroenterology Research & Practice",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Florence",2012-05-29,40,https://www.altmetric.com/details/777154,10.1155/2012/952753,,,,22693492,PMC3369470,"",,,,,
Facebook post,2015-01-25 16:12:05,"Disabled Resources","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",United States,"",https://www.facebook.com/permalink.php?story_fbid=987608831266590&id=153160971378051,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-01-23 13:30:51,,"Timeline Photos",,"",https://www.facebook.com/1042575200/posts/10204946547877084,"Exhaled Breath Analysis for the Diagnosis and Assessment of Endoluminal Gastrointestinal Diseases","Journal of Clinical Gastroenterology",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Imperial College London; St Mary's Hospital",2015-01-01,6,https://www.altmetric.com/details/2835670,10.1097/mcg.0000000000000247,,,,25319742,,"",,,,,
Facebook post,2015-01-20 18:36:36,,"Epilepsy Associated with Systemic Autoimmune Disorders",,"",https://www.facebook.com/1078281265/posts/10204776935958082,"Epilepsy Associated with Systemic Autoimmune Disorders","Epilepsy Currents",,,Article,"11 Medical and Health Sciences; 1107 Immunology; 1109 Neurosciences","New York University",2019-01-04,8,https://www.altmetric.com/details/1928556,10.5698/1535-7597-13.2.62,,,,23646005,PMC3639560,"",,,,,
Facebook post,2015-01-17 12:29:29,,"Immunotherapy trial as diagnostic test in evaluating patients with ... - PubMed - NCBI",,"",https://www.facebook.com/1317218986/posts/10203461652404780,"Immunotherapy trial as diagnostic test in evaluating patients with presumed autoimmune gastrointestinal dysmotility","Neurogastroenterology & Motility",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Mayo Clinic; Mayo Clinic",2014-07-20,18,https://www.altmetric.com/details/2526495,10.1111/nmo.12391,,,,25039328,,"",,,,,
Facebook post,2015-01-16 22:10:33,"Dysautonomia Research Updates and Awareness Cartoons","Immunotherapy trial as diagnostic test in evaluating patients with ... - PubMed - NCBI",,"",https://www.facebook.com/1517257461874702/posts/1522726341327814,"Immunotherapy trial as diagnostic test in evaluating patients with presumed autoimmune gastrointestinal dysmotility","Neurogastroenterology & Motility",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Mayo Clinic; Mayo Clinic",2014-07-20,18,https://www.altmetric.com/details/2526495,10.1111/nmo.12391,,,,25039328,,"",,,,,
Facebook post,2015-01-08 18:03:58,,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia",,"",https://www.facebook.com/540485810/posts/792075977547887,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2015-01-06 14:29:17,"Nutrizionista Valentina Salsi","Lucia Capone Nutrizionista e Genetista",Italy,"",https://www.facebook.com/permalink.php?story_fbid=1398668543762715&id=1397642240532012,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
Facebook post,2014-12-29 11:08:39,"Nederlandse Vereniging van Lactatiekundigen","Briefings in Breastfeeding Medicine",,"",https://www.facebook.com/permalink.php?story_fbid=336338166567046&id=128977083969823,"Randomized Feeding Intervention in Infants at High Risk for Celiac Disease","New England Journal of Medicine",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services",,2014-10-02,86,https://www.altmetric.com/details/2738045,10.1056/nejmoa1404172,,,http://www.nejm.org/doi/abs/10.1056/NEJMoa1404172,25271603,,"",,,,,
Facebook post,2014-12-27 13:39:35,,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/100005767235499/posts/323974494471456,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2014-12-27 12:53:44,"Michal Piják, MD - Food Allergy, Sensitivity and Intolerance","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/308601545912393/posts/640783259360885,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2014-12-26 14:09:26,,"Fibromyalgia and non-celiac gluten sensitivity... [Rheumatol Int. 2014] - PubMed - NCBI",,"",https://www.facebook.com/1513400492274323/posts/1513569848924054,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2014-12-25 14:53:59,,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia",,"",https://www.facebook.com/100001428961540/posts/798998700157755,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2014-12-25 14:28:06,,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia",,"",https://www.facebook.com/100001671732490/posts/781922021873515,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2014-12-25 13:44:01,,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia",,"",https://www.facebook.com/100002507216054/posts/746383232121910,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2014-12-25 12:30:26,,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia",,"",https://www.facebook.com/244440985744412/posts/323445314510645,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
